,contractSymbol,lastTradeDate,strike,lastPrice,impliedVolatility,expiry_date,symbol,dates diff,Stock price
12,PFE240419C00034000,2023-12-13,34.0,0.16,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
13,PFE240419C00035000,2023-12-13,35.0,0.12,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
14,PFE240419C00036000,2023-12-13,36.0,0.07,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
15,PFE240419C00037500,2023-12-13,37.5,0.1,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
16,PFE240419C00039000,2023-12-13,39.0,0.04,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
17,PFE240419C00040000,2023-12-13,40.0,0.05,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
18,PFE240419C00041000,2023-12-13,41.0,0.03,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
19,PFE240419C00042500,2023-12-13,42.5,0.03,0.12500875,2024-04-19,PFE,128.0,26.65999984741211
20,PFE240419C00044000,2023-12-04,44.0,0.04,0.2500075,2024-04-19,PFE,137.0,29.280000686645508
21,PFE240419C00045000,2023-12-13,45.0,0.04,0.2500075,2024-04-19,PFE,128.0,26.65999984741211
22,PFE240419C00046000,2023-12-01,46.0,0.07,0.2500075,2024-04-19,PFE,140.0,28.90999984741211
23,PFE240419C00047500,2023-10-06,47.5,0.1,0.5136767382812499,2024-04-19,PFE,196.0,32.68927001953125
24,PFE240419C00049000,2023-10-16,49.0,0.06,0.5429733203125001,2024-04-19,PFE,186.0,32.82740783691406
25,PFE240419C00050000,2023-11-29,50.0,0.02,0.2500075,2024-04-19,PFE,142.0,30.079999923706055
0,PFE240517C00015000,2023-12-13,15.0,11.61,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
1,PFE240517C00018000,2023-12-13,18.0,8.2,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
2,PFE240517C00019000,2023-12-13,19.0,7.05,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
3,PFE240517C00020000,2023-12-13,20.0,6.7,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
4,PFE240517C00021000,2023-12-13,21.0,5.55,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
5,PFE240517C00022000,2023-12-13,22.0,4.9,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
6,PFE240517C00023000,2023-12-13,23.0,4.05,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
7,PFE240517C00024000,2023-12-13,24.0,3.45,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
8,PFE240517C00025000,2023-12-13,25.0,2.89,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
9,PFE240517C00026000,2023-12-13,26.0,2.25,1.0000000000000003e-05,2024-05-17,PFE,156.0,26.65999984741211
10,PFE240517C00027000,2023-12-13,27.0,1.78,0.007822421875,2024-05-17,PFE,156.0,26.65999984741211
11,PFE240517C00028000,2023-12-13,28.0,1.3,0.015634843750000002,2024-05-17,PFE,156.0,26.65999984741211
12,PFE240517C00029000,2023-12-13,29.0,1.01,0.0312596875,2024-05-17,PFE,156.0,26.65999984741211
13,PFE240517C00030000,2023-12-13,30.0,0.72,0.062509375,2024-05-17,PFE,156.0,26.65999984741211
14,PFE240517C00031000,2023-12-13,31.0,0.54,0.062509375,2024-05-17,PFE,156.0,26.65999984741211
15,PFE240517C00032000,2023-12-13,32.0,0.39,0.062509375,2024-05-17,PFE,156.0,26.65999984741211
16,PFE240517C00033000,2023-12-13,33.0,0.27,0.062509375,2024-05-17,PFE,156.0,26.65999984741211
17,PFE240517C00034000,2023-12-13,34.0,0.21,0.062509375,2024-05-17,PFE,156.0,26.65999984741211
18,PFE240517C00035000,2023-12-13,35.0,0.15,0.12500875,2024-05-17,PFE,156.0,26.65999984741211
19,PFE240517C00036000,2023-12-13,36.0,0.12,0.12500875,2024-05-17,PFE,156.0,26.65999984741211
20,PFE240517C00037000,2023-12-13,37.0,0.09,0.12500875,2024-05-17,PFE,156.0,26.65999984741211
21,PFE240517C00038000,2023-12-13,38.0,0.08,0.12500875,2024-05-17,PFE,156.0,26.65999984741211
22,PFE240517C00039000,2023-12-07,39.0,0.11,0.12500875,2024-05-17,PFE,162.0,28.6299991607666
23,PFE240517C00040000,2023-12-13,40.0,0.06,0.12500875,2024-05-17,PFE,156.0,26.65999984741211
24,PFE240517C00041000,2023-12-12,41.0,0.06,0.12500875,2024-05-17,PFE,157.0,28.579999923706055
25,PFE240517C00042000,2023-12-05,42.0,0.06,0.12500875,2024-05-17,PFE,164.0,29.09000015258789
26,PFE240517C00043000,2023-12-01,43.0,0.04,0.12500875,2024-05-17,PFE,168.0,28.90999984741211
27,PFE240517C00044000,2023-12-01,44.0,0.03,0.12500875,2024-05-17,PFE,168.0,28.90999984741211
28,PFE240517C00045000,2023-12-11,45.0,0.05,0.12500875,2024-05-17,PFE,158.0,28.639999389648438
29,PFE240517C00046000,2023-12-01,46.0,0.03,0.2500075,2024-05-17,PFE,168.0,28.90999984741211
30,PFE240517C00047000,2023-10-18,47.0,0.12,0.42188078125,2024-05-17,PFE,212.0,30.992151260375977
31,PFE240517C00048000,2023-11-15,48.0,0.04,0.2500075,2024-05-17,PFE,184.0,30.190000534057617
32,PFE240517C00049000,2023-09-29,49.0,0.06,0.49805189453125004,2024-05-17,PFE,231.0,32.728736877441406
0,PFE240621C00015000,2023-12-13,15.0,11.45,1.0000000000000003e-05,2024-06-21,PFE,191.0,26.65999984741211
1,PFE240621C00017500,2023-10-16,17.5,16.2,1.1889688989257814,2024-06-21,PFE,249.0,32.82740783691406
2,PFE240621C00020000,2023-12-13,20.0,6.92,1.0000000000000003e-05,2024-06-21,PFE,191.0,26.65999984741211
3,PFE240621C00022500,2023-12-13,22.5,4.84,1.0000000000000003e-05,2024-06-21,PFE,191.0,26.65999984741211
4,PFE240621C00024000,2023-12-13,24.0,3.5,1.0000000000000003e-05,2024-06-21,PFE,191.0,26.65999984741211
5,PFE240621C00025000,2023-12-13,25.0,3.05,1.0000000000000003e-05,2024-06-21,PFE,191.0,26.65999984741211
6,PFE240621C00026000,2023-12-13,26.0,2.43,1.0000000000000003e-05,2024-06-21,PFE,191.0,26.65999984741211
7,PFE240621C00027500,2023-12-13,27.5,1.69,0.015634843750000002,2024-06-21,PFE,191.0,26.65999984741211
8,PFE240621C00029000,2023-12-13,29.0,1.14,0.0312596875,2024-06-21,PFE,191.0,26.65999984741211
9,PFE240621C00030000,2023-12-13,30.0,0.9,0.0312596875,2024-06-21,PFE,191.0,26.65999984741211
10,PFE240621C00031000,2023-12-13,31.0,0.67,0.062509375,2024-06-21,PFE,191.0,26.65999984741211
11,PFE240621C00032500,2023-12-13,32.5,0.46,0.062509375,2024-06-21,PFE,191.0,26.65999984741211
12,PFE240621C00034000,2023-12-13,34.0,0.27,0.062509375,2024-06-21,PFE,191.0,26.65999984741211
13,PFE240621C00035000,2023-12-13,35.0,0.24,0.062509375,2024-06-21,PFE,191.0,26.65999984741211
14,PFE240621C00036000,2023-12-13,36.0,0.17,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
15,PFE240621C00037500,2023-12-13,37.5,0.12,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
16,PFE240621C00039000,2023-12-13,39.0,0.09,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
17,PFE240621C00040000,2023-12-13,40.0,0.08,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
18,PFE240621C00041000,2023-12-13,41.0,0.07,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
19,PFE240621C00042500,2023-12-13,42.5,0.08,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
20,PFE240621C00044000,2023-12-13,44.0,0.05,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
21,PFE240621C00045000,2023-12-13,45.0,0.04,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
22,PFE240621C00046000,2023-12-04,46.0,0.08,0.12500875,2024-06-21,PFE,200.0,29.280000686645508
23,PFE240621C00047500,2023-12-13,47.5,0.02,0.12500875,2024-06-21,PFE,191.0,26.65999984741211
24,PFE240621C00049000,2023-12-13,49.0,0.05,0.2500075,2024-06-21,PFE,191.0,26.65999984741211
25,PFE240621C00050000,2023-12-13,50.0,0.04,0.2500075,2024-06-21,PFE,191.0,26.65999984741211
26,PFE240621C00052500,2023-12-13,52.5,0.02,0.2500075,2024-06-21,PFE,191.0,26.65999984741211
27,PFE240621C00055000,2023-12-13,55.0,0.02,0.2500075,2024-06-21,PFE,191.0,26.65999984741211
28,PFE240621C00057500,2023-12-08,57.5,0.03,0.2500075,2024-06-21,PFE,196.0,28.780000686645508
29,PFE240621C00060000,2023-12-06,60.0,0.02,0.2500075,2024-06-21,PFE,198.0,28.790000915527344
30,PFE240621C00062500,2023-10-06,62.5,0.01,0.5293015820312501,2024-06-21,PFE,259.0,32.68927001953125
31,PFE240621C00065000,2023-11-22,65.0,0.01,0.2500075,2024-06-21,PFE,212.0,30.31999969482422
32,PFE240621C00070000,2023-11-10,70.0,0.03,0.56055126953125,2024-06-21,PFE,224.0,29.479999542236328
33,PFE240621C00075000,2023-12-08,75.0,0.01,0.2500075,2024-06-21,PFE,196.0,28.780000686645508
34,PFE240621C00080000,2023-11-13,80.0,0.01,0.57812921875,2024-06-21,PFE,221.0,28.979999542236328
0,PFE240920C00015000,2023-12-13,15.0,11.55,1.0000000000000003e-05,2024-09-20,PFE,282.0,26.65999984741211
1,PFE240920C00017500,2023-12-04,17.5,11.95,1.0000000000000003e-05,2024-09-20,PFE,291.0,29.280000686645508
2,PFE240920C00020000,2023-12-13,20.0,6.81,1.0000000000000003e-05,2024-09-20,PFE,282.0,26.65999984741211
3,PFE240920C00022500,2023-12-13,22.5,4.8,1.0000000000000003e-05,2024-09-20,PFE,282.0,26.65999984741211
4,PFE240920C00025000,2023-12-13,25.0,3.38,1.0000000000000003e-05,2024-09-20,PFE,282.0,26.65999984741211
5,PFE240920C00027500,2023-12-13,27.5,2.06,0.007822421875,2024-09-20,PFE,282.0,26.65999984741211
6,PFE240920C00030000,2023-12-13,30.0,1.21,0.0312596875,2024-09-20,PFE,282.0,26.65999984741211
7,PFE240920C00032500,2023-12-13,32.5,0.71,0.062509375,2024-09-20,PFE,282.0,26.65999984741211
8,PFE240920C00035000,2023-12-13,35.0,0.43,0.062509375,2024-09-20,PFE,282.0,26.65999984741211
9,PFE240920C00037500,2023-12-13,37.5,0.26,0.12500875,2024-09-20,PFE,282.0,26.65999984741211
10,PFE240920C00040000,2023-12-13,40.0,0.17,0.12500875,2024-09-20,PFE,282.0,26.65999984741211
11,PFE240920C00042500,2023-12-13,42.5,0.11,0.12500875,2024-09-20,PFE,282.0,26.65999984741211
12,PFE240920C00045000,2023-12-13,45.0,0.08,0.12500875,2024-09-20,PFE,282.0,26.65999984741211
13,PFE240920C00047500,2023-12-12,47.5,0.03,0.12500875,2024-09-20,PFE,283.0,28.579999923706055
14,PFE240920C00050000,2023-12-13,50.0,0.03,0.12500875,2024-09-20,PFE,282.0,26.65999984741211
0,PFE250117C00015000,2023-12-13,15.0,11.84,1.0000000000000003e-05,2025-01-17,PFE,401.0,26.65999984741211
1,PFE250117C00017500,2023-12-13,17.5,9.4,1.0000000000000003e-05,2025-01-17,PFE,401.0,26.65999984741211
2,PFE250117C00020000,2023-12-13,20.0,7.3,1.0000000000000003e-05,2025-01-17,PFE,401.0,26.65999984741211
3,PFE250117C00022500,2023-12-13,22.5,5.4,1.0000000000000003e-05,2025-01-17,PFE,401.0,26.65999984741211
4,PFE250117C00025000,2023-12-13,25.0,3.85,1.0000000000000003e-05,2025-01-17,PFE,401.0,26.65999984741211
5,PFE250117C00027500,2023-12-13,27.5,2.65,0.007822421875,2025-01-17,PFE,401.0,26.65999984741211
6,PFE250117C00030000,2023-12-13,30.0,1.76,0.0312596875,2025-01-17,PFE,401.0,26.65999984741211
7,PFE250117C00032500,2023-12-13,32.5,1.14,0.062509375,2025-01-17,PFE,401.0,26.65999984741211
8,PFE250117C00035000,2023-12-13,35.0,0.75,0.062509375,2025-01-17,PFE,401.0,26.65999984741211
9,PFE250117C00037500,2023-12-13,37.5,0.49,0.062509375,2025-01-17,PFE,401.0,26.65999984741211
10,PFE250117C00040000,2023-12-13,40.0,0.33,0.062509375,2025-01-17,PFE,401.0,26.65999984741211
11,PFE250117C00042500,2023-12-13,42.5,0.26,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
12,PFE250117C00045000,2023-12-13,45.0,0.19,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
13,PFE250117C00047500,2023-12-13,47.5,0.14,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
14,PFE250117C00050000,2023-12-13,50.0,0.1,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
15,PFE250117C00052500,2023-12-13,52.5,0.2,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
16,PFE250117C00055000,2023-12-13,55.0,0.08,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
17,PFE250117C00057500,2023-12-13,57.5,0.08,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
18,PFE250117C00060000,2023-12-13,60.0,0.06,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
19,PFE250117C00062500,2023-12-13,62.5,0.06,0.12500875,2025-01-17,PFE,401.0,26.65999984741211
20,PFE250117C00065000,2023-12-13,65.0,0.06,0.2500075,2025-01-17,PFE,401.0,26.65999984741211
21,PFE250117C00070000,2023-12-13,70.0,0.04,0.2500075,2025-01-17,PFE,401.0,26.65999984741211
22,PFE250117C00075000,2023-12-12,75.0,0.05,0.2500075,2025-01-17,PFE,402.0,28.579999923706055
23,PFE250117C00080000,2023-12-12,80.0,0.1,0.2500075,2025-01-17,PFE,402.0,28.579999923706055
0,PFE250620C00020000,2023-12-13,20.0,7.1,1.0000000000000003e-05,2025-06-20,PFE,555.0,26.65999984741211
1,PFE250620C00023000,2023-12-13,23.0,4.95,1.0000000000000003e-05,2025-06-20,PFE,555.0,26.65999984741211
2,PFE250620C00025000,2023-12-13,25.0,4.2,1.0000000000000003e-05,2025-06-20,PFE,555.0,26.65999984741211
3,PFE250620C00028000,2023-12-13,28.0,2.6,0.015634843750000002,2025-06-20,PFE,555.0,26.65999984741211
4,PFE250620C00030000,2023-12-13,30.0,2.16,0.0312596875,2025-06-20,PFE,555.0,26.65999984741211
5,PFE250620C00032000,2023-12-13,32.0,1.7,0.0312596875,2025-06-20,PFE,555.0,26.65999984741211
6,PFE250620C00035000,2023-12-13,35.0,0.87,0.062509375,2025-06-20,PFE,555.0,26.65999984741211
7,PFE250620C00037000,2023-12-13,37.0,0.8,0.062509375,2025-06-20,PFE,555.0,26.65999984741211
8,PFE250620C00040000,2023-12-13,40.0,0.5,0.062509375,2025-06-20,PFE,555.0,26.65999984741211
9,PFE250620C00042000,2023-12-13,42.0,1.8,0.062509375,2025-06-20,PFE,555.0,26.65999984741211
10,PFE250620C00045000,2023-12-13,45.0,0.3,0.12500875,2025-06-20,PFE,555.0,26.65999984741211
0,PFE251219C00017500,2023-12-13,17.5,8.92,1.0000000000000003e-05,2025-12-19,PFE,737.0,26.65999984741211
1,PFE251219C00020000,2023-12-13,20.0,7.75,1.0000000000000003e-05,2025-12-19,PFE,737.0,26.65999984741211
2,PFE251219C00022500,2023-12-13,22.5,5.55,1.0000000000000003e-05,2025-12-19,PFE,737.0,26.65999984741211
3,PFE251219C00025000,2023-12-13,25.0,4.47,1.0000000000000003e-05,2025-12-19,PFE,737.0,26.65999984741211
4,PFE251219C00027500,2023-12-13,27.5,3.4,0.007822421875,2025-12-19,PFE,737.0,26.65999984741211
5,PFE251219C00030000,2023-12-13,30.0,2.45,0.015634843750000002,2025-12-19,PFE,737.0,26.65999984741211
6,PFE251219C00032500,2023-12-13,32.5,1.8,0.0312596875,2025-12-19,PFE,737.0,26.65999984741211
7,PFE251219C00035000,2023-12-13,35.0,1.3,0.062509375,2025-12-19,PFE,737.0,26.65999984741211
8,PFE251219C00037500,2023-12-13,37.5,1.03,0.062509375,2025-12-19,PFE,737.0,26.65999984741211
9,PFE251219C00040000,2023-12-13,40.0,0.74,0.062509375,2025-12-19,PFE,737.0,26.65999984741211
10,PFE251219C00042500,2023-12-13,42.5,0.58,0.062509375,2025-12-19,PFE,737.0,26.65999984741211
11,PFE251219C00045000,2023-12-13,45.0,0.44,0.062509375,2025-12-19,PFE,737.0,26.65999984741211
12,PFE251219C00047500,2023-12-13,47.5,0.35,0.12500875,2025-12-19,PFE,737.0,26.65999984741211
13,PFE251219C00050000,2023-12-13,50.0,0.31,0.12500875,2025-12-19,PFE,737.0,26.65999984741211
14,PFE251219C00055000,2023-12-13,55.0,0.19,0.12500875,2025-12-19,PFE,737.0,26.65999984741211
15,PFE251219C00060000,2023-12-13,60.0,0.15,0.12500875,2025-12-19,PFE,737.0,26.65999984741211
0,PFE260116C00015000,2023-12-13,15.0,11.8,1.0000000000000003e-05,2026-01-16,PFE,765.0,26.65999984741211
1,PFE260116C00017500,2023-12-13,17.5,9.15,1.0000000000000003e-05,2026-01-16,PFE,765.0,26.65999984741211
2,PFE260116C00020000,2023-12-13,20.0,7.4,1.0000000000000003e-05,2026-01-16,PFE,765.0,26.65999984741211
3,PFE260116C00022500,2023-12-13,22.5,5.86,1.0000000000000003e-05,2026-01-16,PFE,765.0,26.65999984741211
4,PFE260116C00025000,2023-12-13,25.0,4.57,1.0000000000000003e-05,2026-01-16,PFE,765.0,26.65999984741211
5,PFE260116C00027500,2023-12-13,27.5,3.44,0.007822421875,2026-01-16,PFE,765.0,26.65999984741211
6,PFE260116C00030000,2023-12-13,30.0,2.58,0.015634843750000002,2026-01-16,PFE,765.0,26.65999984741211
7,PFE260116C00032500,2023-12-13,32.5,1.85,0.0312596875,2026-01-16,PFE,765.0,26.65999984741211
8,PFE260116C00035000,2023-12-13,35.0,1.36,0.0312596875,2026-01-16,PFE,765.0,26.65999984741211
9,PFE260116C00037500,2023-12-13,37.5,1.05,0.062509375,2026-01-16,PFE,765.0,26.65999984741211
10,PFE260116C00040000,2023-12-13,40.0,0.7,0.062509375,2026-01-16,PFE,765.0,26.65999984741211
11,PFE260116C00042500,2023-12-13,42.5,0.6,0.062509375,2026-01-16,PFE,765.0,26.65999984741211
12,PFE260116C00045000,2023-12-13,45.0,0.5,0.062509375,2026-01-16,PFE,765.0,26.65999984741211
13,PFE260116C00047500,2023-12-13,47.5,0.4,0.062509375,2026-01-16,PFE,765.0,26.65999984741211
14,PFE260116C00050000,2023-12-13,50.0,0.32,0.12500875,2026-01-16,PFE,765.0,26.65999984741211
0,TSLA231215C00005000,2023-12-13,5.0,228.88,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
1,TSLA231215C00010000,2023-12-12,10.0,227.05,1.0000000000000003e-05,2023-12-15,TSLA,3.0,237.00999450683594
2,TSLA231215C00015000,2023-12-12,15.0,221.85,1.0000000000000003e-05,2023-12-15,TSLA,3.0,237.00999450683594
3,TSLA231215C00020000,2023-11-17,20.0,209.48,1.0000000000000003e-05,2023-12-15,TSLA,28.0,234.3000030517578
4,TSLA231215C00025000,2023-12-13,25.0,213.78,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
5,TSLA231215C00030000,2023-12-13,30.0,207.73,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
6,TSLA231215C00035000,2023-09-18,35.0,232.64,18.462894855346683,2023-12-15,TSLA,88.0,265.2799987792969
7,TSLA231215C00040000,2023-12-13,40.0,193.99,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
8,TSLA231215C00045000,2023-12-13,45.0,184.96,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
9,TSLA231215C00050000,2023-12-12,50.0,184.0,1.0000000000000003e-05,2023-12-15,TSLA,3.0,237.00999450683594
10,TSLA231215C00055000,2023-12-08,55.0,189.07,1.0000000000000003e-05,2023-12-15,TSLA,7.0,243.83999633789062
11,TSLA231215C00060000,2023-12-11,60.0,178.97,1.0000000000000003e-05,2023-12-15,TSLA,4.0,239.74000549316406
12,TSLA231215C00065000,2023-12-13,65.0,173.8,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
13,TSLA231215C00070000,2023-12-13,70.0,168.1,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
14,TSLA231215C00075000,2023-11-09,75.0,135.4,11.726565170898438,2023-12-15,TSLA,36.0,209.97999572753906
15,TSLA231215C00080000,2023-12-07,80.0,161.53,1.0000000000000003e-05,2023-12-15,TSLA,8.0,242.63999938964844
16,TSLA231215C00085000,2023-12-07,85.0,155.87,1.0000000000000003e-05,2023-12-15,TSLA,8.0,242.63999938964844
17,TSLA231215C00090000,2023-11-06,90.0,129.9,5.5078156152343745,2023-12-15,TSLA,39.0,219.27000427246094
18,TSLA231215C00095000,2023-12-12,95.0,140.81,1.0000000000000003e-05,2023-12-15,TSLA,3.0,237.00999450683594
19,TSLA231215C00100000,2023-12-13,100.0,128.53,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
20,TSLA231215C00105000,2023-12-12,105.0,130.5,1.0000000000000003e-05,2023-12-15,TSLA,3.0,237.00999450683594
21,TSLA231215C00110000,2023-12-12,110.0,125.42,1.0000000000000003e-05,2023-12-15,TSLA,3.0,237.00999450683594
22,TSLA231215C00115000,2023-12-13,115.0,116.8,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
23,TSLA231215C00120000,2023-12-13,120.0,113.68,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
24,TSLA231215C00125000,2023-12-12,125.0,112.23,1.0000000000000003e-05,2023-12-15,TSLA,3.0,237.00999450683594
25,TSLA231215C00130000,2023-12-13,130.0,107.25,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
26,TSLA231215C00135000,2023-12-13,135.0,102.47,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
27,TSLA231215C00140000,2023-12-13,140.0,98.03,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
28,TSLA231215C00145000,2023-12-13,145.0,85.28,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
29,TSLA231215C00150000,2023-12-13,150.0,88.65,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
30,TSLA231215C00155000,2023-12-13,155.0,76.6,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
31,TSLA231215C00160000,2023-12-13,160.0,78.98,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
32,TSLA231215C00165000,2023-12-13,165.0,74.0,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
33,TSLA231215C00170000,2023-12-13,170.0,67.67,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
34,TSLA231215C00175000,2023-12-13,175.0,62.64,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
35,TSLA231215C00180000,2023-12-13,180.0,57.95,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
36,TSLA231215C00182500,2023-12-13,182.5,47.38,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
37,TSLA231215C00185000,2023-12-13,185.0,54.42,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
38,TSLA231215C00187500,2023-12-13,187.5,47.42,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
39,TSLA231215C00190000,2023-12-13,190.0,48.4,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
40,TSLA231215C00192500,2023-12-13,192.5,46.5,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
41,TSLA231215C00195000,2023-12-13,195.0,42.85,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
42,TSLA231215C00197500,2023-12-13,197.5,33.5,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
43,TSLA231215C00200000,2023-12-13,200.0,39.25,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
44,TSLA231215C00202500,2023-12-13,202.5,32.2,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
45,TSLA231215C00205000,2023-12-13,205.0,33.9,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
46,TSLA231215C00207500,2023-12-13,207.5,31.12,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
47,TSLA231215C00210000,2023-12-13,210.0,28.7,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
48,TSLA231215C00212500,2023-12-13,212.5,26.6,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
49,TSLA231215C00215000,2023-12-13,215.0,23.85,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
50,TSLA231215C00217500,2023-12-13,217.5,20.32,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
51,TSLA231215C00220000,2023-12-13,220.0,19.25,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
52,TSLA231215C00222500,2023-12-13,222.5,16.83,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
53,TSLA231215C00225000,2023-12-13,225.0,14.5,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
54,TSLA231215C00227500,2023-12-13,227.5,12.13,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
55,TSLA231215C00230000,2023-12-13,230.0,9.9,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
56,TSLA231215C00232500,2023-12-13,232.5,8.0,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
57,TSLA231215C00235000,2023-12-13,235.0,6.2,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
58,TSLA231215C00237500,2023-12-13,237.5,4.53,1.0000000000000003e-05,2023-12-15,TSLA,2.0,239.2899932861328
59,TSLA231215C00240000,2023-12-13,240.0,3.2,0.015634843750000002,2023-12-15,TSLA,2.0,239.2899932861328
60,TSLA231215C00242500,2023-12-13,242.5,2.2,0.062509375,2023-12-15,TSLA,2.0,239.2899932861328
